ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Correlation_Correlation_DAPI_SMNDC1,Correlation_Correlation_DAPI_SRRM2,Correlation_Correlation_SMNDC1_SRRM2,Correlation_Costes_DAPI_SMNDC1,Correlation_Costes_DAPI_SRRM2,Correlation_Costes_SMNDC1_DAPI,Correlation_Costes_SMNDC1_SRRM2,Correlation_Costes_SRRM2_DAPI,Correlation_Costes_SRRM2_SMNDC1,Correlation_K_DAPI_SMNDC1,Correlation_K_DAPI_SRRM2,Correlation_K_SMNDC1_DAPI,Correlation_K_SMNDC1_SRRM2,Correlation_K_SRRM2_DAPI,Correlation_K_SRRM2_SMNDC1,Correlation_Manders_DAPI_SMNDC1,Correlation_Manders_DAPI_SRRM2,Correlation_Manders_SMNDC1_DAPI,Correlation_Manders_SMNDC1_SRRM2,Correlation_Manders_SRRM2_DAPI,Correlation_Manders_SRRM2_SMNDC1,Correlation_Overlap_DAPI_SMNDC1,Correlation_Overlap_DAPI_SRRM2,Correlation_Overlap_SMNDC1_SRRM2,Correlation_RWC_DAPI_SMNDC1,Correlation_RWC_DAPI_SRRM2,Correlation_RWC_SMNDC1_DAPI,Correlation_RWC_SMNDC1_SRRM2,Correlation_RWC_SRRM2_DAPI,Correlation_RWC_SRRM2_SMNDC1,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
3,1,16308,23184,240,149,79,5,161.90305371596762,74.57530046602895,1.210387344992577,0.7547882360654298,144.09715644502162,1,0.703416149068323,0.8261818038143258,178.72255453998594,173.9482681718907,54.817880294662984,21.98441387175806,20.0,115.39285817135791,117.23637224406161,0.9600395778793529,498.04372260139564,0.9713502888796236,0.09992934032990607,0.057980822115451906,0.5302991451450061,0.9979385109439657,0.9991767045227415,1.0,0.9977277210852528,1.0,0.9990502857032981,0.6485361190432934,0.49491435393151695,1.3695880880201239,0.7826966692605499,1.280474045808366,0.9589112509883642,1.0,1.0,1.0,1.0,1.0,1.0,0.9424581387480802,0.7960684550384616,0.8663351789377249,0.7001434068528039,0.6286580756868877,0.74714447481312,0.8325167539606548,0.6979960524328129,0.8114292006964164,161.90305371596762,74.57530046602895,0,1
3,2,5053,7130,62,137,0,22,24.408074411240847,78.9206412032456,1.4304375568390073,0.8080799059961647,80.21022016892097,1,0.7086956521739131,0.6990867900656973,109.31988896867844,114.5294721894762,31.0,11.189439998444135,10.0,61.0,64.39738253882487,0.04278574387010834,301.3797256769669,0.9871068568079703,0.11970912497314269,0.12731824172003625,0.7015150232203569,0.9977162432262613,0.9984318203584861,1.0,0.9959916159451871,1.0,0.9984999313604793,1.1690403912447447,0.5350542157011758,0.7387395545631136,0.4644219742271303,1.3705673169072998,1.8825802782179815,1.0,1.0,1.0,1.0,1.0,1.0,0.9293096243418717,0.8563456199534744,0.9350463354567277,0.8388183506624272,0.8001635636094956,0.8168488125947053,0.7623373310083078,0.8453006723196912,0.7874867420413055,24.408074411240847,78.9206412032456,0,2
3,3,32158,43740,523,342,361,72,438.0938180235089,209.82237701349587,1.4548809999647023,0.8349495256890185,202.34830683648767,1,0.7352080475537266,0.6873414389384848,279.5867764278001,271.8124353299532,69.28924880528002,27.429085770650513,25.317977802344327,159.48163245778468,153.86402048757563,0.11855865850402718,766.7665940288701,0.9281879582058535,0.32842885142076894,0.1951948857898176,0.7888406583856302,0.9960038659847031,0.9995778007282079,1.0,0.9992377284491933,1.0,0.9986527928899768,1.29056170367395,0.9113257700201743,0.6924427036794443,0.7293277895300033,0.8277497528419987,1.2346478387635196,1.0,1.0,1.0,1.0,1.0,1.0,0.9453253595229211,0.8685330626365029,0.9489272780847822,0.7816729244026114,0.750851853056207,0.7351450674080332,0.8032685563164341,0.7210095405203101,0.8402971075352568,438.0938180235089,209.82237701349587,0,3
3,4,4369,6640,158,177,78,94,111.64454108491645,138.02838178072787,1.219322733658909,0.5479592425939512,74.58407049060762,1,0.6579819277108434,0.8201274136825355,82.74337395449598,86.03487664894976,33.54101966249684,11.791342849247904,10.63014581273465,67.8,69.21524867237792,0.7341795183537922,258.73506473629425,0.9798161022650819,0.01814450698432116,0.08964548427122279,0.2980073689136608,1.0,1.0,1.0,0.9998007579182718,1.0,1.0,0.7245541902550034,0.3849865910695897,1.1772800338452998,0.5247263923701713,1.2250375249430068,1.0276087438890886,1.0,1.0,1.0,1.0,1.0,1.0,0.9235817135620238,0.6867481493678274,0.7343115339887865,0.7479563672814676,0.5823419885106296,0.789616740677137,0.7447792625162876,0.649042460444156,0.7066780469046209,111.64454108491645,138.02838178072787,0,4
3,5,13157,17526,355,356,228,218,289.98555901801325,289.5128828760356,1.1393989617828137,0.49116760592903946,129.4295665220298,1,0.7507132260641333,0.877655705807651,139.4361671548722,139.26952286842948,57.688820407423826,20.932773658818586,18.681541692269406,118.71208868518825,121.45797684124514,-0.17645140471433127,434.0315292925759,0.9890993835513456,0.4099016358973847,0.3463621372372043,0.8455062383385471,0.9864575705586416,0.9990372534399811,0.999956084048405,0.997872187676875,0.9999931735417121,0.9960913967718241,1.7222173101486669,1.401682719168514,0.5124134329336147,0.832409024761544,0.5530653560264609,1.103903117655573,1.0,1.0,1.0,1.0,1.0,1.0,0.93940794341488,0.8804670079639964,0.9585921539418646,0.6801586201131443,0.700097285157451,0.6200091738744056,0.8427883948015428,0.6032661863122232,0.8610888395016711,289.98555901801325,289.5128828760356,0,5
3,6,10815,15255,605,391,492,256,546.7161349976884,319.73499768839577,1.1991019715348346,0.6604043186905234,117.3460083526951,1,0.7089478859390363,0.8339574312600064,135.8983208331258,138.0507153186828,49.64876634922564,18.616051276928907,16.64331697709324,100.81606520569387,102.04743594525915,-0.4314169989816428,403.6883835420683,0.9848829796921956,0.45894619895072586,0.40620210823292185,0.8114556352339933,0.991886023570048,0.9998184825241058,0.9999223099950936,0.9989851059472943,0.999987788190372,0.996806023592423,1.100696706369745,0.9529220168083962,0.81645076205944,0.8755281373447016,0.8422373455458079,1.0432416306402454,1.0,1.0,1.0,1.0,1.0,1.0,0.9479792533130111,0.8958719272021315,0.9557130331197244,0.820907052933118,0.7574407109577397,0.8033008333634601,0.8424362885478923,0.7352328119810043,0.8500831957788088,546.7161349976884,319.73499768839577,0,6
3,7,9963,12995,582,510,469,395,524.2786309344575,451.13048278630936,1.1212751488700032,0.4206885698170848,112.62897311170171,1,0.7666794921123509,0.8918417580268128,118.37005500179592,119.47384651043926,52.392747589718944,18.63064968780831,16.492422502470642,106.00861051516384,107.38591978732448,-0.6798859048226552,374.6761902332485,0.9885890057551101,0.5025943341938448,0.3831058244810292,0.8489961758749295,0.9892687542780377,0.9992923455256153,1.0,0.9988061361803953,1.0,0.9966038483572096,1.5389208198649795,1.1296885227213456,0.5884107277811725,0.7576121147765362,0.6837253889857605,1.1992385878991956,1.0,1.0,1.0,1.0,1.0,1.0,0.9515868429178449,0.8788610382935412,0.9531829219514671,0.6994526790542224,0.7266914723301131,0.649424777180655,0.8160794940266066,0.6651686951748503,0.8563126084031388,524.2786309344575,451.13048278630936,0,7
3,8,675,950,19,840,0,790,6.76,815.7140740740741,1.7125940155895216,0.9326654829548074,29.316150714175198,1,0.7105263157894737,0.5839095494303551,50.58283261064738,49.25444142409901,9.0,3.768695373066385,3.605551275463989,18.0,18.247373678987937,0.028842699827548297,120.5269119345812,0.9493670886075949,0.014229131133830791,-0.07802591295176506,0.741370099487335,0.9948778202579901,0.9974785145837398,1.0,0.9995285004681952,1.0,0.9991137994137816,1.462698683682773,0.8620032056541173,0.5936590495188515,0.625329312351234,0.7646520787153861,1.3667263183479323,1.0,1.0,1.0,1.0,1.0,1.0,0.9318499397905171,0.8118697820850013,0.9244750017306289,0.7566407306661118,0.7677333246815479,0.6951412281880169,0.760266470482622,0.7124289988834569,0.8077321289973349,6.76,815.7140740740741,0,8
3,9,9097,14145,186,922,63,807,125.51181708255469,865.2021545564472,1.249444674221114,0.7882782571904658,107.62276775132563,1,0.6431247790738777,0.8003555664626653,137.93312912664362,135.32553343696821,40.80441152620633,16.16319036223573,14.866068747318506,82.95327823271562,84.87286583199236,-0.8646892083773107,377.9310242291876,0.9803858174372239,0.4697617411866896,0.32486243919151864,0.8179402947693309,0.9870728348177139,0.9970763501539248,0.9998302112364182,0.9966648207512535,0.999962134283531,0.9965478976664192,1.4464315638290184,1.0157687328398153,0.6248301369094121,0.7290401636523,0.7337839516577374,1.2191601133577248,1.0,1.0,1.0,1.0,1.0,1.0,0.9506703067085774,0.8633393277000488,0.9427707507982374,0.7449554932829695,0.7501911475584095,0.6978007884806219,0.8004369095334019,0.6960753526352341,0.8403433358944101,125.51181708255469,865.2021545564472,0,9
3,10,12844,16896,690,938,558,810,621.7724229212083,872.8357209592027,1.1512436184447998,0.4945506883005798,127.8807597435143,1,0.7601799242424242,0.8686258789871835,137.49227206249645,138.00362314084367,58.180752831155424,20.88387203773327,18.439088914585774,117.28154111106666,119.5012417031276,-1.0519356503844741,431.06096654409873,0.9863308247581016,0.5494485421426353,0.4381368055281239,0.8249162186141525,0.9783313585916775,0.9964790546142368,0.9999701731251153,0.9961486049243866,1.0,0.9941987028456665,0.9870992477868329,0.7010389653881421,0.9290346089129797,0.7332804371760738,1.0872416371388542,1.208322729554216,1.0,1.0,1.0,1.0,1.0,1.0,0.9576269438700734,0.8730399489294475,0.9412966691629704,0.825473985098586,0.722404202512254,0.836311455780518,0.8134687073554249,0.7809595912001622,0.8443452344432574,621.7724229212083,872.8357209592027,0,10
3,11,9875,12543,815,927,702,816,759.0636962025317,870.7900759493671,1.1113454672263985,0.2417611109662525,112.13046198183496,1,0.7872917164952563,0.8998102115768871,113.90051880194669,114.75626344561765,54.08326913195984,18.669011687263904,16.401219466856727,109.9329285541316,110.52175105925981,-0.97264480571876,371.3624817342638,0.9868092335365244,0.5978064405929687,0.4228330024728149,0.8321816667799428,0.9870896935800344,0.997317720360367,1.0,0.9957181782322927,1.0,0.9955664504483662,1.0798153136338162,0.699276457354686,0.855238798508206,0.6768885361071437,1.0575519091946903,1.2925044081716208,1.0,1.0,1.0,1.0,1.0,1.0,0.9609890485551574,0.8599541572260394,0.9353509591374344,0.8216501663669706,0.7019023056407834,0.8171023274186826,0.772628503243694,0.7593342820149267,0.8235771722584211,759.0636962025317,870.7900759493671,0,11
3,12,15696,22484,146,1024,0,870,67.14685270132517,954.8506625891947,1.3672049663259738,0.8015153667868465,141.36749235295613,1,0.6980964241238213,0.7314192272774238,185.90898114227383,195.020511741714,55.00909015790027,20.1701930973303,18.110770276274835,120.01011799372473,111.16877006474637,0.7877156253415012,519.2975105768082,0.9468540749230862,0.19991325314079988,0.13316556597569992,0.8090659147891529,0.9873185171519419,0.9989258368947439,1.0,0.9991914972533851,0.9999948222683908,0.9972683406782932,1.607778252913706,1.437554507435345,0.5457178383809437,0.9157439717129113,0.5404199849626071,1.0142362964095044,1.0,1.0,1.0,1.0,1.0,1.0,0.9366927312496653,0.8814097714974218,0.9637327297178576,0.7143436884425529,0.6811282420059387,0.6567753131675851,0.845878977602149,0.5816191160381301,0.848531911739599,67.14685270132517,954.8506625891947,0,12
3,13,10179,12198,598,1024,484,917,541.893702721289,974.6377836722664,1.1796605266146456,0.4888873861570685,113.84333676530753,1,0.8344810624692572,0.8477015017784566,122.99675715184665,131.13733259449805,50.0,18.053204922040337,16.0,106.0,107.29584049648452,-1.0502601297650072,388.45079348883235,0.9849056603773585,0.5014025598472789,0.4216550810589909,0.850162681008964,0.9750850785378419,0.9975377380413029,1.0,0.9970353981180049,0.9999786997690989,0.9935066065923498,1.0101337154805128,0.9022454292512793,0.9020821943289397,0.9133623216498844,0.8933568773243565,1.0126891168104348,1.0,1.0,1.0,1.0,1.0,1.0,0.9545803468678296,0.8977901532407763,0.9617442918154232,0.8194053126454507,0.7383208204756192,0.8254740085679272,0.8454979717081982,0.7497450093468859,0.8493563347865974,541.893702721289,974.6377836722664,0,13
4,1,10981,14625,872,117,747,0,805.45715326473,60.32592660049176,1.2629442979175707,0.7364474234804497,118.24315388527499,1,0.7508376068376068,0.7918005581472348,144.81932229176653,150.6286825275983,47.01063709417264,17.891483040857448,16.1245154965971,98.05782994849433,97.96951611745158,0.7694528336543911,417.4629867976521,0.9712542013090395,0.12851328781041949,0.0541315663932487,0.7241972163388052,0.9704609546731129,1.0,0.9990921767538904,0.9942353086195773,1.0,0.9897966808546975,1.3499418385427746,0.6746968036255795,0.5901949033803608,0.5316169004978648,0.8370207856678739,1.508502283783698,1.0,1.0,1.0,1.0,1.0,1.0,0.8925966574931029,0.7514886883102672,0.8955139912357819,0.8128428081032107,0.8062922471172725,0.7598384354652908,0.7855936491511702,0.7783847490584793,0.8174881146489786,805.45715326473,60.32592660049176,0,1
